StudentID,State,PLE,Gender,Grade,Indicator,Attempt,Date,Reading,Math,Writing,Total,X9.0.Reading,X9.0.Writing,X9.0.Math,X9.0.Other.s.,X9.0.Other,X9.0.Sports,X9.0.Arts,X9.1.Reading,X9.1.Writing,X9.1.Math,X9.1.Other.s.,X9.1.Other,X9.1.Sports,X9.1.Arts,X10.0.Reading,X10.0.Writing,X10.0.Math,X10.0.Other.s.,X10.0.Other,X10.0.Sports,X10.0.Arts,X10.1.Reading,X10.1.Writing,X10.1.Math,X10.1.Other.s.,X10.1.Other,X10.1.Sports,X10.1.Arts,X11.0.Reading,X11.0.Writing,X11.0.Math,X11.0.Other.s.,X11.0.Other,X11.0.Sports,X11.0.Arts,X11.1.Reading,X11.1.Writing,X11.1.Math,X11.1.Other.s.,X11.1.Other,X11.1.Sports,X11.1.Arts,X12.0.Reading,X12.0.Writing,X12.0.Math,X12.0.Other.s.,X12.0.Other,X12.0.Sports,X12.0.Arts,X12.1.Reading,X12.1.Writing,X12.1.Math,X12.1.Other.s.,X12.1.Other,X12.1.Sports,X12.1.Arts
90120013,CT,0,M,11,X11.0,2,5/1/2012,620,630,650,1900,92,97,100,97.4,0,1,1,NA,NA,NA,NA,0,0,0,100,100,87,100,0,1,1,NA,NA,NA,NA,0,0,0,99,88,98,90.8,1,1,0,NA,NA,NA,NA,0,0,0,95,91,89,93.7,1,0,0,NA,NA,NA,NA,0,0,0
90120013,CT,0,M,12,X12.0,3,10/1/2012,690,630,650,1970,92,97,100,97.4,0,1,1,NA,NA,NA,NA,0,0,0,100,100,87,100,0,1,1,NA,NA,NA,NA,0,0,0,99,88,98,90.8,1,1,0,NA,NA,NA,NA,0,0,0,95,91,89,93.7,1,0,0,NA,NA,NA,NA,0,0,0
90120014,CT,7,F,11,X11.0,1,3/8/2014,570,630,670,1870,100,93,100,99.3,1,0,1,NA,NA,NA,NA,0,0,0,98,100,86.5,93,1,1,1,NA,NA,NA,NA,0,0,0,95.3,96,93.3,92.9,1,1,1,NA,NA,NA,NA,0,0,0,90.2,89,85.5,94.5,1,1,0,NA,NA,NA,NA,0,0,0
90120014,CT,7,F,11,X11.0,2,6/7/2014,590,560,630,1780,100,93,100,99.3,1,0,1,NA,NA,NA,NA,0,0,0,98,100,86.5,93,1,1,1,NA,NA,NA,NA,0,0,0,95.3,96,93.3,92.9,1,1,1,NA,NA,NA,NA,0,0,0,90.2,89,85.5,94.5,1,1,0,NA,NA,NA,NA,0,0,0
90120014,CT,7,F,12,X12.0,3,10/11/2014,640,590,630,1860,100,93,100,99.3,1,0,1,NA,NA,NA,NA,0,0,0,98,100,86.5,93,1,1,1,NA,NA,NA,NA,0,0,0,95.3,96,93.3,92.9,1,1,1,NA,NA,NA,NA,0,0,0,90.2,89,85.5,94.5,1,1,0,NA,NA,NA,NA,0,0,0
90120019,CT,8,F,11,X11.0,1,3/14/2015,580,470,510,1560,93.7,87,97,91.7,1,1,0,NA,NA,NA,NA,0,0,0,95,81,80,89.7,1,1,1,NA,NA,NA,NA,0,0,0,90.8,94,90.2,93.8,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90120027,CT,7,F,11,X11.0,1,3/1/2013,410,550,470,1430,93,92,99,84.5,1,1,0,NA,NA,NA,NA,0,0,0,88,88,93,76.7,1,0,0,NA,NA,NA,NA,0,0,0,80,88,86,82.3,1,1,1,NA,NA,NA,NA,0,0,0,88,62,98,81.7,1,1,1,NA,NA,NA,NA,0,0,0
90120027,CT,7,F,11,X11.0,2,5/4/2013,420,520,520,1460,93,92,99,84.5,1,1,0,NA,NA,NA,NA,0,0,0,88,88,93,76.7,1,0,0,NA,NA,NA,NA,0,0,0,80,88,86,82.3,1,1,1,NA,NA,NA,NA,0,0,0,88,62,98,81.7,1,1,1,NA,NA,NA,NA,0,0,0
90120027,CT,7,F,11,X11.0,3,6/1/2013,440,560,490,1490,93,92,99,84.5,1,1,0,NA,NA,NA,NA,0,0,0,88,88,93,76.7,1,0,0,NA,NA,NA,NA,0,0,0,80,88,86,82.3,1,1,1,NA,NA,NA,NA,0,0,0,88,62,98,81.7,1,1,1,NA,NA,NA,NA,0,0,0
90120027,CT,7,F,12,X12.0,4,10/5/2013,450,540,440,1430,93,92,99,84.5,1,1,0,NA,NA,NA,NA,0,0,0,88,88,93,76.7,1,0,0,NA,NA,NA,NA,0,0,0,80,88,86,82.3,1,1,1,NA,NA,NA,NA,0,0,0,88,62,98,81.7,1,1,1,NA,NA,NA,NA,0,0,0
90220005,CT,5,F,11,X11.0,1,3/1/2013,400,450,530,1380,74,95,92,81.5,0,1,1,NA,NA,NA,NA,0,0,0,75,78,87,80.7,1,1,1,NA,NA,NA,NA,0,0,0,74,68,77,86.6,1,1,1,NA,NA,NA,NA,0,0,0,97,79,92,83.7,1,0,1,NA,NA,NA,NA,0,0,0
90220005,CT,5,F,11,X11.0,2,5/4/2013,430,470,490,1390,74,95,92,81.5,0,1,1,NA,NA,NA,NA,0,0,0,75,78,87,80.7,1,1,1,NA,NA,NA,NA,0,0,0,74,68,77,86.6,1,1,1,NA,NA,NA,NA,0,0,0,97,79,92,83.7,1,0,1,NA,NA,NA,NA,0,0,0
90220005,CT,5,F,11,X11.0,3,6/1/2013,390,510,540,1440,74,95,92,81.5,0,1,1,NA,NA,NA,NA,0,0,0,75,78,87,80.7,1,1,1,NA,NA,NA,NA,0,0,0,74,68,77,86.6,1,1,1,NA,NA,NA,NA,0,0,0,97,79,92,83.7,1,0,1,NA,NA,NA,NA,0,0,0
90220005,CT,5,F,12,X12.0,4,10/5/2013,420,460,500,1380,74,95,92,81.5,0,1,1,NA,NA,NA,NA,0,0,0,75,78,87,80.7,1,1,1,NA,NA,NA,NA,0,0,0,74,68,77,86.6,1,1,1,NA,NA,NA,NA,0,0,0,97,79,92,83.7,1,0,1,NA,NA,NA,NA,0,0,0
90220006,CT,8,F,11,X11.0,1,3/1/2013,470,640,560,1670,79,80,93,86,0,1,1,NA,NA,NA,NA,0,0,0,91,85,91,84,1,1,1,NA,NA,NA,NA,0,0,0,81,71,98,80.7,1,1,1,NA,NA,NA,NA,0,0,0,95,76,85,81.9,1,1,1,NA,NA,NA,NA,0,0,0
90220006,CT,8,F,11,X11.0,2,5/4/2013,500,630,580,1710,79,80,93,86,0,1,1,NA,NA,NA,NA,0,0,0,91,85,91,84,1,1,1,NA,NA,NA,NA,0,0,0,81,71,98,80.7,1,1,1,NA,NA,NA,NA,0,0,0,95,76,85,81.9,1,1,1,NA,NA,NA,NA,0,0,0
90220006,CT,8,F,11,X11.0,3,6/1/2013,500,630,580,1710,79,80,93,86,0,1,1,NA,NA,NA,NA,0,0,0,91,85,91,84,1,1,1,NA,NA,NA,NA,0,0,0,81,71,98,80.7,1,1,1,NA,NA,NA,NA,0,0,0,95,76,85,81.9,1,1,1,NA,NA,NA,NA,0,0,0
90220006,CT,8,F,12,X12.0,4,10/5/2013,520,630,610,1760,79,80,93,86,0,1,1,NA,NA,NA,NA,0,0,0,91,85,91,84,1,1,1,NA,NA,NA,NA,0,0,0,81,71,98,80.7,1,1,1,NA,NA,NA,NA,0,0,0,95,76,85,81.9,1,1,1,NA,NA,NA,NA,0,0,0
90220007,CT,9,M,11,X11.0,1,3/8/2014,330,370,350,1050,58,80,68,70.3,1,1,1,NA,NA,NA,NA,0,0,0,51,72,82,63.7,1,1,1,NA,NA,NA,NA,0,0,0,76,56,74,70.7,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90220007,CT,9,M,11,X11.0,2,6/7/2014,380,380,340,1100,58,80,68,70.3,1,1,1,NA,NA,NA,NA,0,0,0,51,72,82,63.7,1,1,1,NA,NA,NA,NA,0,0,0,76,56,74,70.7,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90220011,CT,9,M,11,X11.0,1,3/14/2015,260,230,300,790,77.8,70,74,75,1,1,1,NA,NA,NA,NA,0,0,0,78.7,70,66,70.7,1,0,0,NA,NA,NA,NA,0,0,0,77.8,88.3,85.1,79.7,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90220016,CT,6,M,11,X11.0,1,3/1/2013,450,450,450,1350,82,83,96,100,0,1,1,NA,NA,NA,NA,0,0,0,77,92,85,79.7,1,1,1,NA,NA,NA,NA,0,0,0,72,71,82,81,1,1,1,NA,NA,NA,NA,0,0,0,88,70,75,78.3,1,1,0,NA,NA,NA,NA,0,0,0
90220016,CT,6,M,11,X11.0,2,5/4/2013,460,530,410,1400,82,83,96,100,0,1,1,NA,NA,NA,NA,0,0,0,77,92,85,79.7,1,1,1,NA,NA,NA,NA,0,0,0,72,71,82,81,1,1,1,NA,NA,NA,NA,0,0,0,88,70,75,78.3,1,1,0,NA,NA,NA,NA,0,0,0
90220016,CT,6,M,11,X11.0,3,6/1/2013,440,560,450,1450,82,83,96,100,0,1,1,NA,NA,NA,NA,0,0,0,77,92,85,79.7,1,1,1,NA,NA,NA,NA,0,0,0,72,71,82,81,1,1,1,NA,NA,NA,NA,0,0,0,88,70,75,78.3,1,1,0,NA,NA,NA,NA,0,0,0
90220016,CT,6,M,12,X12.0,4,10/5/2013,530,530,420,1480,82,83,96,100,0,1,1,NA,NA,NA,NA,0,0,0,77,92,85,79.7,1,1,1,NA,NA,NA,NA,0,0,0,72,71,82,81,1,1,1,NA,NA,NA,NA,0,0,0,88,70,75,78.3,1,1,0,NA,NA,NA,NA,0,0,0
90220031,CT,9,F,11,X11.0,1,3/14/2015,660,610,610,1880,91.8,91,94,94.7,1,0,1,NA,NA,NA,NA,0,0,0,99,90,100,99.3,1,1,0,NA,NA,NA,NA,0,0,0,98.2,94,98.8,96.4,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320003,NY,6,F,11,X11.0,1,1/24/2015,520,480,540,1540,92,87,84,94.5,0,0,1,NA,NA,NA,NA,0,0,0,89,79,79,91.7,1,0,1,NA,NA,NA,NA,0,0,0,93,93,98,95.8,1,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320005,NY,6,F,11,X11.0,1,1/24/2015,450,500,460,1410,78,84,82,80.7,0,0,1,NA,NA,NA,NA,0,0,0,81,76,72,75.7,1,0,1,NA,NA,NA,NA,0,0,0,74,80,87.5,80.9,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320009,NY,8,F,11,X11.0,1,1/24/2015,360,460,400,1220,66,66,81,73.3,0,0,1,NA,NA,NA,NA,0,0,0,63,70,74,75.3,1,1,0,NA,NA,NA,NA,0,0,0,80.8,75,81.5,78.9,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320011,NY,4,M,11,X11.0,1,1/24/2015,410,420,400,1230,71,81,81,76.8,0,1,0,NA,NA,NA,NA,0,0,0,71,67,79,78.7,0,1,1,NA,NA,NA,NA,0,0,0,81.5,88.5,83.5,84.2,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320014,NY,0,M,11,X11.0,1,1/24/2015,390,440,450,1280,75,78,81,83.2,0,0,1,NA,NA,NA,NA,0,0,0,84,70,77,78.4,1,0,0,NA,NA,NA,NA,0,0,0,89,93,88.5,87.2,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320016,NY,6,M,11,X11.0,1,1/24/2015,320,400,470,1190,63,50,81,74.7,0,1,0,NA,NA,NA,NA,0,0,0,76,50,82,77.7,0,1,1,NA,NA,NA,NA,0,0,0,84,78,80,74.8,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320026,NY,6,M,11,X11.0,1,1/24/2015,450,600,540,1590,90,93,95,92,1,0,0,NA,NA,NA,NA,0,0,0,78,81,100,93,1,1,0,NA,NA,NA,NA,0,0,0,95.5,94.5,100,93.3,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320029,NY,8,M,11,X11.0,1,1/24/2015,470,530,610,1610,73,75,79,72.4,1,0,0,NA,NA,NA,NA,0,0,0,82,50,77,76.7,0,0,1,NA,NA,NA,NA,0,0,0,88,79.5,84.5,84.9,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320033,NY,6,F,11,X11.0,1,1/24/2015,480,500,510,1490,60,90,83,88,0,0,1,NA,NA,NA,NA,0,0,0,81,79,92,83,1,1,0,NA,NA,NA,NA,0,0,0,91,83,80.5,83.5,1,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320040,NY,5,M,11,X11.0,1,1/24/2015,550,440,430,1420,80,93,82,83,1,0,0,NA,NA,NA,NA,0,0,0,85,50,72,74.5,1,0,0,NA,NA,NA,NA,0,0,0,91.5,88.5,83.5,86.1,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90320044,NY,5,F,11,X11.0,1,1/24/2015,390,450,450,1290,78,84,81,76.7,0,0,1,NA,NA,NA,NA,0,0,0,88,67,75,75,1,0,1,NA,NA,NA,NA,0,0,0,81.5,83,90.5,81.3,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90330001,NY,0,F,10,X10.0,1,6/1/2011,480,390,430,1300,76,68.2,78.2,67.5,0,0,1,NA,NA,NA,NA,0,0,0,70.1,70,59.8,71.5,0,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90330003,NY,0,M,10,X10.0,1,6/1/2011,350,460,360,1170,78.8,77.8,77,72.6,1,1,0,NA,NA,NA,NA,0,0,0,81.2,82.3,76.8,77.9,0,1,1,NA,NA,NA,NA,0,0,0,75,84,72,90.5,1,1,0,NA,NA,NA,NA,0,0,0,77,59,63,74.3,1,0,1,NA,NA,NA,NA,0,0,0
90330003,NY,0,M,11,X11.0,2,3/1/2012,480,500,500,1480,78.8,77.8,77,72.6,1,1,0,NA,NA,NA,NA,0,0,0,81.2,82.3,76.8,77.9,0,1,1,NA,NA,NA,NA,0,0,0,75,84,72,90.5,1,1,0,NA,NA,NA,NA,0,0,0,77,59,63,74.3,1,0,1,NA,NA,NA,NA,0,0,0
90330003,NY,0,M,11,X11.0,3,6/1/2012,390,470,470,1330,78.8,77.8,77,72.6,1,1,0,NA,NA,NA,NA,0,0,0,81.2,82.3,76.8,77.9,0,1,1,NA,NA,NA,NA,0,0,0,75,84,72,90.5,1,1,0,NA,NA,NA,NA,0,0,0,77,59,63,74.3,1,0,1,NA,NA,NA,NA,0,0,0
90330003,NY,0,M,12,X12.0,4,10/1/2012,370,480,420,1270,78.8,77.8,77,72.6,1,1,0,NA,NA,NA,NA,0,0,0,81.2,82.3,76.8,77.9,0,1,1,NA,NA,NA,NA,0,0,0,75,84,72,90.5,1,1,0,NA,NA,NA,NA,0,0,0,77,59,63,74.3,1,0,1,NA,NA,NA,NA,0,0,0
90330004,NY,0,F,10,X10.0,1,6/1/2011,490,390,430,1310,86.7,83.5,82.3,69.3,1,0,1,NA,NA,NA,NA,0,0,0,86.4,80.1,72,82,1,0,1,NA,NA,NA,NA,0,0,0,75,88,70,93.9,1,1,0,NA,NA,NA,NA,0,0,0,87.8,78,76,85.7,1,1,0,NA,NA,NA,NA,0,0,0
90330004,NY,0,F,11,X11.0,2,3/1/2012,480,450,640,1570,86.7,83.5,82.3,69.3,1,0,1,NA,NA,NA,NA,0,0,0,86.4,80.1,72,82,1,0,1,NA,NA,NA,NA,0,0,0,75,88,70,93.9,1,1,0,NA,NA,NA,NA,0,0,0,87.8,78,76,85.7,1,1,0,NA,NA,NA,NA,0,0,0
90330004,NY,0,F,11,X11.0,3,6/1/2012,500,450,610,1560,86.7,83.5,82.3,69.3,1,0,1,NA,NA,NA,NA,0,0,0,86.4,80.1,72,82,1,0,1,NA,NA,NA,NA,0,0,0,75,88,70,93.9,1,1,0,NA,NA,NA,NA,0,0,0,87.8,78,76,85.7,1,1,0,NA,NA,NA,NA,0,0,0
90330004,NY,0,F,12,X12.0,4,10/1/2012,570,490,580,1640,86.7,83.5,82.3,69.3,1,0,1,NA,NA,NA,NA,0,0,0,86.4,80.1,72,82,1,0,1,NA,NA,NA,NA,0,0,0,75,88,70,93.9,1,1,0,NA,NA,NA,NA,0,0,0,87.8,78,76,85.7,1,1,0,NA,NA,NA,NA,0,0,0
90330005,NY,0,F,10,X10.0,1,6/1/2011,480,380,300,1160,78.5,73.2,67.3,69.1,1,0,0,NA,NA,NA,NA,0,0,0,76.7,74.4,83.7,71.7,0,0,0,NA,NA,NA,NA,0,0,0,85,80,70,87.9,1,1,0,NA,NA,NA,NA,0,0,0,78,72,66,79.1,1,1,1,NA,NA,NA,NA,0,0,0
90330005,NY,0,F,11,X11.0,2,3/1/2012,440,450,420,1310,78.5,73.2,67.3,69.1,1,0,0,NA,NA,NA,NA,0,0,0,76.7,74.4,83.7,71.7,0,0,0,NA,NA,NA,NA,0,0,0,85,80,70,87.9,1,1,0,NA,NA,NA,NA,0,0,0,78,72,66,79.1,1,1,1,NA,NA,NA,NA,0,0,0
90330005,NY,0,F,11,X11.0,3,6/1/2012,400,500,440,1340,78.5,73.2,67.3,69.1,1,0,0,NA,NA,NA,NA,0,0,0,76.7,74.4,83.7,71.7,0,0,0,NA,NA,NA,NA,0,0,0,85,80,70,87.9,1,1,0,NA,NA,NA,NA,0,0,0,78,72,66,79.1,1,1,1,NA,NA,NA,NA,0,0,0
90330005,NY,0,F,12,X12.0,4,10/1/2012,420,510,420,1350,78.5,73.2,67.3,69.1,1,0,0,NA,NA,NA,NA,0,0,0,76.7,74.4,83.7,71.7,0,0,0,NA,NA,NA,NA,0,0,0,85,80,70,87.9,1,1,0,NA,NA,NA,NA,0,0,0,78,72,66,79.1,1,1,1,NA,NA,NA,NA,0,0,0
90330007,NY,0,F,10,X10.0,1,6/1/2011,390,340,350,1080,93,89.2,93.3,79.6,1,1,0,NA,NA,NA,NA,0,0,0,90.1,90.7,87.6,90,1,0,1,NA,NA,NA,NA,0,0,0,85,90,90,93.1,1,1,0,NA,NA,NA,NA,0,0,0,80.5,86,74,87.7,1,0,1,NA,NA,NA,NA,0,0,0
90330007,NY,0,F,11,X11.0,2,3/1/2012,400,490,530,1420,93,89.2,93.3,79.6,1,1,0,NA,NA,NA,NA,0,0,0,90.1,90.7,87.6,90,1,0,1,NA,NA,NA,NA,0,0,0,85,90,90,93.1,1,1,0,NA,NA,NA,NA,0,0,0,80.5,86,74,87.7,1,0,1,NA,NA,NA,NA,0,0,0
90330007,NY,0,F,11,X11.0,3,6/1/2012,430,510,510,1450,93,89.2,93.3,79.6,1,1,0,NA,NA,NA,NA,0,0,0,90.1,90.7,87.6,90,1,0,1,NA,NA,NA,NA,0,0,0,85,90,90,93.1,1,1,0,NA,NA,NA,NA,0,0,0,80.5,86,74,87.7,1,0,1,NA,NA,NA,NA,0,0,0
90330007,NY,0,F,12,X12.0,4,10/1/2012,440,520,450,1410,93,89.2,93.3,79.6,1,1,0,NA,NA,NA,NA,0,0,0,90.1,90.7,87.6,90,1,0,1,NA,NA,NA,NA,0,0,0,85,90,90,93.1,1,1,0,NA,NA,NA,NA,0,0,0,80.5,86,74,87.7,1,0,1,NA,NA,NA,NA,0,0,0
90330008,NY,0,F,10,X10.0,1,6/1/2011,280,390,300,970,84.3,85.8,83.5,70.2,1,0,0,NA,NA,NA,NA,0,0,0,84,79.3,73.3,81.5,0,0,1,NA,NA,NA,NA,0,0,0,75,81,79,87.3,1,1,0,NA,NA,NA,NA,0,0,0,76.2,78,69,81.4,1,1,0,NA,NA,NA,NA,0,0,0
90330008,NY,0,F,11,X11.0,2,3/1/2012,390,450,410,1250,84.3,85.8,83.5,70.2,1,0,0,NA,NA,NA,NA,0,0,0,84,79.3,73.3,81.5,0,0,1,NA,NA,NA,NA,0,0,0,75,81,79,87.3,1,1,0,NA,NA,NA,NA,0,0,0,76.2,78,69,81.4,1,1,0,NA,NA,NA,NA,0,0,0
90330008,NY,0,F,11,X11.0,3,6/1/2012,420,420,420,1260,84.3,85.8,83.5,70.2,1,0,0,NA,NA,NA,NA,0,0,0,84,79.3,73.3,81.5,0,0,1,NA,NA,NA,NA,0,0,0,75,81,79,87.3,1,1,0,NA,NA,NA,NA,0,0,0,76.2,78,69,81.4,1,1,0,NA,NA,NA,NA,0,0,0
90330008,NY,0,F,12,X12.0,4,10/1/2012,460,510,370,1340,84.3,85.8,83.5,70.2,1,0,0,NA,NA,NA,NA,0,0,0,84,79.3,73.3,81.5,0,0,1,NA,NA,NA,NA,0,0,0,75,81,79,87.3,1,1,0,NA,NA,NA,NA,0,0,0,76.2,78,69,81.4,1,1,0,NA,NA,NA,NA,0,0,0
90330010,NY,0,M,11,X11.1,1,1/15/2013,470,480,410,1360,73.8,74,66.2,70.2,1,0,0,NA,NA,NA,NA,0,0,0,80,79.1,63,72.8,1,1,0,NA,NA,NA,NA,0,0,0,75,59,75,85.6,1,0,0,79,69,64,72.4,1,1,0,75,85,71,91,0,0,1,NA,NA,NA,NA,0,0,0
90330010,NY,0,M,11,X11.1,2,5/4/2013,400,410,390,1200,73.8,74,66.2,70.2,1,0,0,NA,NA,NA,NA,0,0,0,80,79.1,63,72.8,1,1,0,NA,NA,NA,NA,0,0,0,75,59,75,85.6,1,0,0,79,69,64,72.4,1,1,0,75,85,71,91,0,0,1,NA,NA,NA,NA,0,0,0
90330010,NY,0,M,12,X12.0,3,10/5/2013,410,380,390,1180,73.8,74,66.2,70.2,1,0,0,NA,NA,NA,NA,0,0,0,80,79.1,63,72.8,1,1,0,NA,NA,NA,NA,0,0,0,75,59,75,85.6,1,0,0,79,69,64,72.4,1,1,0,75,85,71,91,0,0,1,NA,NA,NA,NA,0,0,0
90330013,NY,0,F,10,X10.0,1,6/1/2011,490,390,390,1270,83.5,88.2,85.5,74.4,1,0,1,NA,NA,NA,NA,0,0,0,89,85.3,71.6,84.8,1,0,1,NA,NA,NA,NA,0,0,0,85,77,84,93,1,1,0,NA,NA,NA,NA,0,0,0,86.2,79,89,85,1,1,0,NA,NA,NA,NA,0,0,0
90330013,NY,0,F,11,X11.0,2,3/1/2012,570,490,450,1510,83.5,88.2,85.5,74.4,1,0,1,NA,NA,NA,NA,0,0,0,89,85.3,71.6,84.8,1,0,1,NA,NA,NA,NA,0,0,0,85,77,84,93,1,1,0,NA,NA,NA,NA,0,0,0,86.2,79,89,85,1,1,0,NA,NA,NA,NA,0,0,0
90330013,NY,0,F,11,X11.0,3,6/1/2012,560,530,480,1570,83.5,88.2,85.5,74.4,1,0,1,NA,NA,NA,NA,0,0,0,89,85.3,71.6,84.8,1,0,1,NA,NA,NA,NA,0,0,0,85,77,84,93,1,1,0,NA,NA,NA,NA,0,0,0,86.2,79,89,85,1,1,0,NA,NA,NA,NA,0,0,0
90330013,NY,0,F,12,X12.0,4,10/1/2012,500,440,420,1360,83.5,88.2,85.5,74.4,1,0,1,NA,NA,NA,NA,0,0,0,89,85.3,71.6,84.8,1,0,1,NA,NA,NA,NA,0,0,0,85,77,84,93,1,1,0,NA,NA,NA,NA,0,0,0,86.2,79,89,85,1,1,0,NA,NA,NA,NA,0,0,0
90330014,NY,0,F,11,X11.0,1,3/1/2012,370,450,390,1210,84.2,86,80.8,71.3,1,0,1,NA,NA,NA,NA,0,0,0,82.7,83.9,75.6,76.4,1,0,1,NA,NA,NA,NA,0,0,0,85,83,85,92.2,1,1,0,NA,NA,NA,NA,0,0,0,79.8,85,69,86.4,1,1,0,NA,NA,NA,NA,0,0,0
90330014,NY,0,F,11,X11.0,2,6/1/2012,310,430,370,1110,84.2,86,80.8,71.3,1,0,1,NA,NA,NA,NA,0,0,0,82.7,83.9,75.6,76.4,1,0,1,NA,NA,NA,NA,0,0,0,85,83,85,92.2,1,1,0,NA,NA,NA,NA,0,0,0,79.8,85,69,86.4,1,1,0,NA,NA,NA,NA,0,0,0
90330014,NY,0,F,12,X12.0,3,10/1/2012,440,460,380,1280,84.2,86,80.8,71.3,1,0,1,NA,NA,NA,NA,0,0,0,82.7,83.9,75.6,76.4,1,0,1,NA,NA,NA,NA,0,0,0,85,83,85,92.2,1,1,0,NA,NA,NA,NA,0,0,0,79.8,85,69,86.4,1,1,0,NA,NA,NA,NA,0,0,0
90330015,NY,0,F,10,X10.0,1,6/1/2011,400,400,340,1140,81.5,79,75.2,73.4,1,0,1,NA,NA,NA,NA,0,0,0,84,78.7,80,81.8,0,0,1,NA,NA,NA,NA,0,0,0,75,77,89,94.8,1,1,0,NA,NA,NA,NA,0,0,0,77.5,71,99,84.9,1,0,0,NA,NA,NA,NA,0,0,0
90330015,NY,0,F,11,X11.0,2,3/1/2012,450,530,480,1460,81.5,79,75.2,73.4,1,0,1,NA,NA,NA,NA,0,0,0,84,78.7,80,81.8,0,0,1,NA,NA,NA,NA,0,0,0,75,77,89,94.8,1,1,0,NA,NA,NA,NA,0,0,0,77.5,71,99,84.9,1,0,0,NA,NA,NA,NA,0,0,0
90330015,NY,0,F,11,X11.0,3,6/1/2012,440,520,490,1450,81.5,79,75.2,73.4,1,0,1,NA,NA,NA,NA,0,0,0,84,78.7,80,81.8,0,0,1,NA,NA,NA,NA,0,0,0,75,77,89,94.8,1,1,0,NA,NA,NA,NA,0,0,0,77.5,71,99,84.9,1,0,0,NA,NA,NA,NA,0,0,0
90330015,NY,0,F,12,X12.0,4,10/1/2012,450,510,430,1390,81.5,79,75.2,73.4,1,0,1,NA,NA,NA,NA,0,0,0,84,78.7,80,81.8,0,0,1,NA,NA,NA,NA,0,0,0,75,77,89,94.8,1,1,0,NA,NA,NA,NA,0,0,0,77.5,71,99,84.9,1,0,0,NA,NA,NA,NA,0,0,0
90520004,NY,6,M,11,X11.0,1,1/24/2015,410,480,410,1300,78,75,84,96,0,0,1,NA,NA,NA,NA,0,0,0,83,70,80,72.7,1,1,0,NA,NA,NA,NA,0,0,0,86,73.5,82,78.3,0,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90520005,NY,7,M,11,X11.0,1,1/24/2015,500,540,540,1580,87,87,82,91,0,0,1,NA,NA,NA,NA,0,0,0,78,73,79,87,1,1,0,NA,NA,NA,NA,0,0,0,92.5,92,84,94.2,0,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
90520007,NY,5,F,11,X11.0,1,1/24/2015,360,450,380,1190,76,69,85,83,0,0,1,NA,NA,NA,NA,0,0,0,80,50,81,79.3,1,0,1,NA,NA,NA,NA,0,0,0,70,81.5,86,87.9,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
